Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualFixedOperatingCost,TotalTechnologyAnnualActivity,NewCapacity,AnnualTechnologyEmission,Demand,CapitalInvestment,CapitalInvestmentStorage,AnnualVariableOperatingCost,TotalCapacityAnnual
Scenario1,0,RE1,,DEMINDELC,,2047,,,,,,,,,,0.00016552322285792552,,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2048,,,,,,,,,,0.0001737892516660704,,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2049,,,,,,,,,,0.00018298471742699563,,,,,,,,
Scenario1,0,RE1,,DEMINDELC,,2050,,,,,,,,,,0.00019551495576774225,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2021,,,,,,,,,,2.16e-05,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2022,,,,,,,,,,2.09e-05,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2023,,,,,,,,,,2.03e-05,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2024,,,,,,,,,,4.148935061018533e-05,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2025,,,,,,,,,,6.53184932984748e-05,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2026,,,,,,,,,,8.587962460099443e-05,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2027,,,,,,,,,,0.00010832347215481409,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2028,,,,,,,,,,0.0001287160369596379,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2029,,,,,,,,,,0.0001517116829496755,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2030,,,,,,,,,,0.00017330321057214924,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2031,,,,,,,,,,0.00019721049278384006,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2032,,,,,,,,,,0.00022099506759240152,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2033,,,,,,,,,,0.00024264342944358262,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2034,,,,,,,,,,0.00026879516039665836,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2035,,,,,,,,,,0.0002946262954436879,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2036,,,,,,,,,,0.00031931711558526765,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2037,,,,,,,,,,0.000347520438680158,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2038,,,,,,,,,,0.00037921584891690776,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2039,,,,,,,,,,0.0004069792611924393,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2040,,,,,,,,,,0.00043874698305823123,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2041,,,,,,,,,,0.00046852315526353227,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2042,,,,,,,,,,0.0004948385374964476,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2043,,,,,,,,,,0.0005268483900406474,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2044,,,,,,,,,,0.0005602388601026547,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2045,,,,,,,,,,0.0005916429055599093,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2046,,,,,,,,,,0.0006302732463130698,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2047,,,,,,,,,,0.0006719244854369588,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2048,,,,,,,,,,0.0007082626962532949,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2049,,,,,,,,,,0.0007531025407082175,,,,,,,,
Scenario1,0,RE1,,DEMRESELC,,2050,,,,,,,,,,0.0008019511822604951,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2021,,,,,,,,,,2.6537036963804264e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2022,,,,,,,,,,2.7986663286241733e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2023,,,,,,,,,,2.9791300136623067e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2024,,,,,,,,,,3.9017937186909454e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2025,,,,,,,,,,4.225540282548009e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2026,,,,,,,,,,4.622016456084481e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2027,,,,,,,,,,5.085232057564239e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2028,,,,,,,,,,5.625724891399364e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2029,,,,,,,,,,6.257545363472642e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2030,,,,,,,,,,7.001769082608311e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2031,,,,,,,,,,7.837320439982118e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2032,,,,,,,,,,8.804819430743252e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2033,,,,,,,,,,9.851254222007421e-05,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2034,,,,,,,,,,0.000110281587928711,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2035,,,,,,,,,,0.00012346111774112642,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2036,,,,,,,,,,0.0001382274421702924,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2037,,,,,,,,,,0.00015483589249228418,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2038,,,,,,,,,,0.00017341902055956567,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2039,,,,,,,,,,0.00019422366109029843,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2040,,,,,,,,,,0.00021753191090523812,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2041,,,,,,,,,,0.00024362586682514018,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2042,,,,,,,,,,0.0002728581498759497,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2043,,,,,,,,,,0.0003056166431862053,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2044,,,,,,,,,,0.0003422892298844458,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2045,,,,,,,,,,0.0003833695794069949,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2046,,,,,,,,,,0.00042935136119017365,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2047,,,,,,,,,,0.00047901346255918375,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2048,,,,,,,,,,0.0005365147486345213,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2049,,,,,,,,,,0.0006009007335924288,,,,,,,,
Scenario1,0,RE1,,DEMCOMELC,,2050,,,,,,,,,,0.0006730144417858733,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2021,,,,,,,,,,10.95,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2022,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2023,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2024,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2025,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2026,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2027,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2028,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2029,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2030,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2031,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2032,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2033,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2034,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2035,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2036,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2037,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2038,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2039,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2040,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2041,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2042,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2043,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2044,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2045,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2046,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2047,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2048,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2049,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD002,,2050,,,,,,,,,,12.0,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2021,,,,,,,,,,10.35,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2022,,,,,,,,,,11.07,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2023,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2024,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2025,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2026,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2027,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2028,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2029,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2030,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2031,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2032,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2033,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2034,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2035,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2036,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2037,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2038,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2039,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2040,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2041,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2042,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2043,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2044,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2045,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2046,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2047,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2048,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2049,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD003,,2050,,,,,,,,,,11.700000000000001,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2021,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2022,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2023,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2024,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2025,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2026,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2027,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2028,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2029,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2030,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2031,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2032,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2033,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2034,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2035,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2036,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2037,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2038,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2039,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2040,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2041,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2042,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2043,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2044,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2045,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2046,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2047,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2048,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2049,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,PWRHYD004,,2050,,,,,,,,,,0.45,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2021,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2022,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2023,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2024,,,,,,,,,,0.0010245920256000002,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2025,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2026,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2027,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2028,,,,,,,,,,0.0010245920256000002,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2029,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2030,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2031,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2032,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2033,,,,,,,,,,0.0010245920256,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2034,,,,,,,,,,0.00036077183999999997,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2035,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2036,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2037,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2038,,,,,,,,,,0.004615626140211877,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2039,,,,,,,,,,0.009233931256945728,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2040,,,,,,,,,,0.014320779522961126,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2041,,,,,,,,,,0.019602135229490433,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2042,,,,,,,,,,0.02483148564751843,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2043,,,,,,,,,,0.030890521858239643,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2044,,,,,,,,,,0.03749737019175588,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2045,,,,,,,,,,0.04439175301715769,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2046,,,,,,,,,,0.05247658264934725,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2047,,,,,,,,,,0.06176803239573467,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2048,,,,,,,,,,0.07098039949383823,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2049,,,,,,,,,,0.08149320694027952,,,,,,,,
Scenario1,0,RE1,,IMPHFO,,2050,,,,,,,,,,0.09375475333116728,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2021,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2022,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2023,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2024,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2025,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2026,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2027,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2028,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2029,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2030,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2031,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2032,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2033,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2034,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2035,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2036,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2037,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2038,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2039,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2040,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2041,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2042,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2043,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2044,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2045,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2046,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2047,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2048,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2049,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF001,,2050,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2021,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2022,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2023,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2024,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2025,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2026,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2027,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2028,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2029,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2030,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2031,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2032,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2033,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2034,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2035,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2036,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2037,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2038,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2039,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2040,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2041,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2042,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2043,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2044,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2045,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2046,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2047,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2048,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2049,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,UPSREF002,,2050,,,,,,,,,,0.0,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2021,,,,,,,,,,7.339931467200001e-05,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2022,,,,,,,,,,7.9834834656e-05,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2023,,,,,,,,,,0.0005205668770851454,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2024,,,,,,,,,,0.0006767369402106893,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2025,,,,,,,,,,0.0008797580222738951,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2026,,,,,,,,,,0.0011436854289560646,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2027,,,,,,,,,,0.001486791057642884,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2028,,,,,,,,,,0.0019328283749357501,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2029,,,,,,,,,,0.0025126768874164747,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2030,,,,,,,,,,0.0032664799536414124,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2031,,,,,,,,,,0.004214595954545708,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2032,,,,,,,,,,0.00540817105858246,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2033,,,,,,,,,,0.006940799166816712,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2034,,,,,,,,,,0.00893040450439246,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2035,,,,,,,,,,0.011493405983923536,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2036,,,,,,,,,,0.013863136405939879,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2037,,,,,,,,,,0.015787119266150593,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2038,,,,,,,,,,0.017991513494688763,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2039,,,,,,,,,,0.020144459809196522,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2040,,,,,,,,,,0.02258653469369838,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2041,,,,,,,,,,0.025071771710675605,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2042,,,,,,,,,,0.027589632454908992,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2043,,,,,,,,,,0.03049992496915338,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2044,,,,,,,,,,0.03359070746963045,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2045,,,,,,,,,,0.03667139669170603,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2046,,,,,,,,,,0.040276415693874384,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2047,,,,,,,,,,0.04430006973776946,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2048,,,,,,,,,,0.048345989889172124,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2049,,,,,,,,,,0.05302864709810436,,,,,,,,
Scenario1,0,RE1,,MINSOL,,2050,,,,,,,,,,0.05854464430956746,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2021,,,,,,,,,,1.0302656,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2022,,,,,,,,,,1.031238,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2023,,,,,,,,,,3.564288471666388,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2024,,,,,,,,,,4.313738195509066,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2025,,,,,,,,,,5.192071791207375,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2026,,,,,,,,,,6.615248217553363,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2027,,,,,,,,,,8.425044038498282,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2028,,,,,,,,,,10.725345012430353,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2029,,,,,,,,,,13.647572607256816,,,,,,,,
Scenario1,0,RE1,,PWRSOL001,,2030,,,,,,,,,,17.357855707860423,,,,,,,,
